,actual,LGBM
227014,352.5,344.73743314706536
186836,50.0,111.10410980378882
379376,75.0,87.48486548107151
15648,50.0,161.31698946434815
131821,103.0,117.01649665842524
383479,115.0,89.34947040633824
164801,612.5,596.8099383198821
317815,0.0,6.3592161435680215
198546,182.0,176.88443441602257
30085,455.0,439.9551496853584
137287,540.0,513.7658137797949
23056,475.0,482.52934069966403
413788,0.0,0.9519876611487103
211361,150.0,135.463336522118
205192,95.0,113.31305925396353
386910,95.0,163.65008528268103
86446,140.0,155.37158002313893
251217,90.0,115.05657044264115
170766,152.0,166.08321095123495
398282,150.0,126.11196247382341
189983,345.0,335.22289555550714
41033,315.0,156.91781579502813
348222,178.0,191.7753148771189
422361,0.0,0.6608985324949496
140182,200.0,176.2849418357591
149154,0.0,1.0176055290077426
32820,79.56,158.10753640478822
87375,445.0,418.4449963652071
46164,275.0,257.04891685176875
423240,228.0,163.31389945552553
299624,90.57,174.75341018412468
323519,350.0,351.03028061638736
175230,200.0,423.6941486725196
279109,100.0,305.18677179885987
128297,220.0,210.5799871413244
251337,185.0,134.41654833068426
294496,225.0,202.65051223109072
136936,200.0,138.93808302694245
185204,200.0,167.32836063998948
45139,449.88,243.3728683595405
316312,85.0,84.64482273909063
368834,442.41,439.1748172212011
192926,85.0,165.04014042580414
140446,0.0,1.554942530364317
114425,0.0,5.312422299557658
222880,230.0,210.45455013126616
2315,304.86,216.92345811655812
210897,435.88,417.89274051340385
396222,35.0,108.00068187183021
266135,430.0,428.19158981761893
11317,90.0,154.04401070105348
166325,134.79,149.03813316294944
162401,0.0,-0.431139042275459
38925,210.0,230.09512600734416
314408,150.0,130.08697085172318
384519,297.0,291.7489247468202
300552,240.0,235.18086521855847
367971,45.0,82.34195782625878
16713,342.0,318.5643461061242
318849,150.0,131.36641958293083
14582,239.0,199.23329228049516
48520,230.0,283.7695470872836
425359,0.0,2.732131923069421
289202,225.0,206.23565650026143
4202,165.0,231.97462176926416
245629,200.0,195.2274148203419
97294,125.0,185.51897234662388
219080,297.77,281.6979539584236
269552,84.0,112.98454602414087
103198,75.0,140.66770035575726
185752,150.0,145.63365158504476
283795,170.36,144.34934666824176
305131,277.13,257.4519009195887
208081,125.0,208.48190369225188
218654,474.53,433.58289802979357
156304,90.0,130.59783503452445
194254,50.0,144.49115860469777
411378,215.0,159.79374411812773
40297,195.0,202.21305164720087
170677,200.0,191.02687013841498
294736,133.0,164.24065444771793
189703,250.0,228.67538285161623
410993,240.0,170.20073560971366
185068,570.0,544.4226590890165
266781,95.0,151.59679735979853
116548,586.0,576.3442714138754
201311,200.0,187.42117756167806
77236,449.0,434.0725260949369
188758,497.5,496.7275484818002
60190,310.0,209.91043215926607
353193,240.0,225.55636290302442
210766,125.0,204.31690859085202
329058,550.0,552.8695938441407
18276,90.0,183.41011340351207
160384,245.0,224.19025593363443
150573,230.0,248.49556499701828
133649,130.0,149.80089145503442
405216,369.0,360.15182734049256
277288,415.0,426.26762629040223
169122,137.83,156.05121806629947
145562,200.0,174.80964328643665
163146,254.89,215.2320669364373
408740,0.0,0.21477858220625914
271159,170.0,195.087083111324
299058,0.0,-0.3314482224439483
305915,0.0,6.822566780528399
354939,500.0,506.35037233980285
329177,620.25,625.0666401650635
89256,702.0,660.5014405135692
140714,226.6,177.4171051853369
134688,165.0,147.0123501736421
63133,297.5,287.0348665630586
417641,250.0,159.83566792983038
262428,180.0,178.14581484601723
272327,375.0,369.6794447802575
180207,182.0,155.81521693055447
194337,490.0,454.7708173291283
311588,93.5,99.36492670874364
382666,200.0,150.68507534929984
255202,337.5,322.15757742552813
49136,255.0,210.3629702272446
278539,0.0,3.592349218314516
72644,298.3,216.43371514724274
327088,125.0,129.61832689460846
157201,150.0,140.97100274181008
16162,650.0,622.9099910574189
281777,200.0,170.26987774760917
283115,200.5,176.81724357261308
95517,80.0,128.00027310514224
331069,300.0,291.46276952969265
142226,232.64,188.53452200659757
62087,0.0,2.5231619136674683
382042,511.62,513.7197871855547
419657,75.0,159.8613023829885
275651,192.0,194.1030470075429
391843,160.0,153.8583237080518
206904,85.0,165.16470697857227
197715,135.0,143.05569374292546
317451,125.0,126.26083264378963
108362,0.0,6.7501377580817525
107221,358.0,273.03163018584314
259616,540.0,544.9693779312373
133013,140.0,136.67282156793448
360859,388.0,374.8665023235435
224731,95.0,147.25732609407055
372188,315.0,287.45575779347394
170590,320.0,314.5389368165679
60764,95.0,167.50310224803067
281745,190.0,170.33175264099583
379860,495.0,492.32862463306174
8378,200.0,186.97465096191553
56076,700.0,693.3648111926624
313248,70.0,72.05890580832207
318895,95.0,88.08392542204561
34103,330.0,279.9209751507082
42963,210.0,186.26487780039423
272181,125.0,163.25843197225683
49495,710.0,701.6552224913108
147978,90.0,90.0337016670002
66674,299.65,282.0640150268808
336619,75.0,163.39022497948608
317567,0.0,5.680008586467979
56329,270.0,306.0841692043017
283281,200.0,149.01080728954997
399000,188.66,127.50920244907253
52980,155.0,131.7450716493574
227710,420.0,424.0050576873152
231045,200.0,165.8417283579342
22958,445.0,440.9728058082112
422435,150.0,145.38888218581806
144064,125.0,169.46942050832988
306501,356.0,346.0621493456806
124105,125.0,152.4884604294015
314115,195.0,187.04339860820798
120274,49.6,32.86077764964157
140578,241.41,169.35229730806185
98646,45.0,134.44382585605194
340941,240.0,230.3710089908745
230269,150.0,123.00116321101711
134996,150.0,173.21565257189923
81270,661.5,675.8541302887111
170715,200.0,188.24869235626497
326952,150.0,103.05743622425396
114246,80.0,76.2945730916547
364598,409.08,395.63421183826597
109952,589.0,573.2919933502131
231098,155.0,136.51513968274378
304982,150.0,196.258129348736
153290,200.0,169.10935243026103
69327,85.0,187.97454547905275
106985,336.0,342.1254158712396
23768,317.5,218.4666743284537
329158,590.4,589.6753764418954
344860,595.0,585.7622931792847
68646,85.0,163.88552553837852
73890,330.0,298.3157917370531
276765,350.0,335.7828423494103
309331,200.0,153.807363652097
158534,0.0,0.1724673116967079
242252,195.99,173.21503564726945
101689,130.0,206.2422742896308
68942,160.0,181.38362913026975
287570,285.0,279.05026270849237
335572,0.0,4.784415093131531
32418,315.0,172.37070950194754
368223,250.0,235.51984359018795
15148,104.0,189.65069869567176
32878,515.0,530.0334533228996
365245,90.0,528.7072740612635
420271,114.0,141.37347567641422
320687,100.0,96.69594341031475
254136,691.0,647.9202981109732
302354,120.0,122.14594051721066
51584,110.0,183.77228504732074
53366,623.24,698.5106377725856
305594,110.0,118.8790110184226
93551,67.5,250.0694354956621
324872,500.0,479.6770723192219
345291,50.0,192.90961466707424
241984,632.5,623.9402682165454
168497,147.0,147.43758358728752
320984,150.0,155.19478686541413
307230,0.0,4.93216970111855
99508,544.32,544.0370978508782
334232,348.25,435.195019808691
142474,530.0,526.2977556263987
334636,240.0,210.61220259721983
51373,325.0,201.22897541609967
34011,165.0,229.43054681965378
64308,300.0,270.29787915242616
239095,225.0,258.59010748702286
404135,259.0,263.8508973862199
91115,88.5,136.3368434927646
143668,182.5,177.91110346353906
66918,210.0,253.87408591920246
94602,186.5,149.91169452240243
171477,116.25,141.41508968359133
421095,85.0,116.81716026037161
117048,245.0,235.79470728199433
142343,65.0,155.18670268450364
346002,240.0,219.9373845126289
157547,180.0,179.7806267899287
606,360.0,312.5361489088781
154214,419.4,409.7822784737651
90556,105.14,177.45999353394106
215613,200.0,189.22998473477486
219652,365.0,360.6078598812269
61024,119.0,176.71203502276612
68910,231.25,200.30841010251987
29304,360.0,335.3834123185102
344965,400.0,399.0018464638155
274701,200.0,205.12523740181288
355013,240.0,198.26774124299726
59231,90.0,177.07670115999352
78642,299.85,284.5750800036487
131093,0.0,1.4190432715741592
302888,190.0,247.46246655421982
254545,200.0,148.9927285293856
407618,240.0,169.16672402094562
67076,204.0,156.83325871993705
212094,102.0,176.61345361071105
394822,0.0,1.978103847831127
273744,217.76,195.83861082481317
317166,100.0,94.82644584874714
171358,190.0,168.55808952136783
340039,240.0,218.74669066033624
174640,197.0,177.0678722939289
337248,81.8,120.10711251967082
278958,194.0,184.04060574884986
146005,0.0,267.17689948883486
224831,200.0,131.45617021786143
191350,0.0,14.260023775190538
240957,200.0,189.49887656377237
283003,0.0,9.153089859052347
132995,75.0,86.14400748085593
89330,300.0,277.04141806512126
161632,84.34,96.41995366335358
391913,65.0,122.17996119508265
82113,492.5,472.89816407798315
25151,640.0,627.9871902551341
259608,365.0,360.6564742099559
255723,80.0,119.25484756663343
412334,625.0,628.3068251322534
423880,530.0,525.056044864696
144328,90.0,157.07853407844095
130758,0.0,0.18877694934579092
298206,0.0,0.8811949496220077
377185,160.0,119.24937994275021
212104,226.5,165.23311520432316
275186,363.56,358.71478140701265
349072,147.0,167.55699407985742
290391,125.0,168.05044990364334
376469,158.69,103.20746365247236
316219,150.0,143.13706833513788
55568,300.0,287.5488601638776
366900,303.0,309.9629706454408
289996,400.0,393.4426903644191
172640,145.0,149.3894229302554
12099,182.5,233.28105355562525
84892,225.0,116.07626118312588
392863,585.0,567.9037701152483
172405,152.5,259.8077975090758
398068,142.4,136.7254275998096
104445,331.91,263.46428885731547
48949,165.0,239.31196751962378
1178,450.0,454.82281748714723
103361,475.0,466.8643360100708
333560,500.0,496.52891827795133
295713,75.0,519.1478616449755
292324,195.69,180.66050319987056
414582,103.75,166.36155243681762
136751,700.0,702.4979165085645
422862,95.0,120.10911314241758
89316,290.0,196.39021632399084
293561,185.0,160.96693002413144
339859,230.0,193.53103590705598
419824,140.0,143.1430315028539
63948,143.0,132.20061754869437
282722,235.0,214.199715071156
192950,150.0,159.30570523965605
93279,285.0,174.44410753433274
92609,150.0,150.2031252918385
346786,400.0,374.8808933583997
8339,310.0,246.41695040292615
147561,196.0,153.34304164014148
9842,477.5,570.7256395320876
141880,354.0,337.3230668425786
404814,340.0,339.4226791352578
52231,130.0,129.9607542361734
244504,354.24,354.1786475780116
119424,460.0,442.7069398508912
335553,385.0,383.463087181316
25956,261.65,206.72863608344983
361611,475.0,478.37068066059703
410755,26.0,158.9941011901929
371712,370.0,349.45778263522874
425974,67.0,138.97303229149406
282905,502.0,484.8963984306719
200808,195.0,166.34000133603072
207596,85.0,88.46108406625636
71426,220.0,196.24029067448384
220,450.0,440.4724521904683
71208,212.0,183.318739893251
272506,250.0,144.90632820111082
35785,150.0,251.29252082452427
98726,222.5,178.94968182131274
253493,163.91,103.19127262019083
114011,80.0,78.33764228269575
88389,300.0,232.27265910693674
410455,0.0,-1.7472126823234382
59748,360.0,265.34017925210657
260625,0.0,-1.5651039373582294
14285,534.0,519.2220118167294
297056,225.0,212.2867638926637
2914,601.81,584.93850499321
205836,65.0,104.35770875352885
202349,184.0,159.732220623714
192170,90.0,129.71601521991198
294069,195.0,194.63482566241782
100179,75.0,121.90211069998544
147207,135.0,142.00010541581798
328431,100.0,99.16442356763494
280447,0.0,-4.32946528814064
249739,195.0,181.09718926210374
254537,81.8,104.45563008471652
334365,0.0,-3.0529710895309754
407659,182.0,176.17582644428612
352152,100.0,140.436146308924
257774,85.0,158.69626729716404
158695,185.0,145.7895767607112
205652,125.0,156.74238695601628
167508,200.0,184.4232205295346
231151,70.0,172.8995601690303
417583,300.0,240.15794034195406
343215,495.0,484.8740460613889
66514,127.5,237.6077241845491
144434,110.0,132.95163008771826
107370,95.0,178.0730415322147
255979,250.0,245.1170218989752
309444,100.0,115.42530617887977
74822,270.0,161.83826713687637
206687,95.0,169.66018256342676
272413,225.0,152.04720814818162
78281,184.0,192.3148471239299
294881,140.0,127.29187441213996
68638,150.0,226.53754167718222
314450,200.0,155.04085532888533
272206,247.5,227.06294768352907
57669,163.0,140.59967156566165
29221,105.0,218.4959882433482
208442,97.5,140.253178592002
133690,230.0,226.2989903517737
339722,600.0,527.5522462749328
95440,526.25,501.2467932284932
6586,310.0,255.76044186370228
50920,85.0,257.03272798557595
413724,0.0,-0.045749829278288134
255584,251.45,254.26589489049692
20649,105.0,215.99548614371415
411173,95.0,165.20378738156344
341013,240.0,232.35803829880544
93791,80.0,150.54424010189948
137129,85.0,144.48706807592882
122166,133.5,163.71272500938744
265833,200.0,149.51553195643254
53659,89.97,148.437208464965
288695,134.05,151.71256143400834
118303,85.59,230.43689052046378
54989,75.0,234.67082087783967
11362,145.0,147.77306535224753
154307,395.0,396.55612515945217
311043,275.0,266.3126461148937
247712,228.0,199.96037870765645
163647,0.0,1.1226164856568077
60805,375.0,359.58550108574525
29185,125.0,236.64199834402106
377968,139.95,124.10949894011323
388467,274.95,265.79950853721004
383052,120.0,121.41960201773375
58312,150.0,145.127493863545
162567,185.0,147.92493442955603
86998,441.0,422.0157861718229
135030,145.0,110.86093476384195
397729,225.81,229.16951416200044
273718,239.9,172.68002993008656
277062,50.0,43.04034982506525
265064,200.0,173.28081953887983
101999,45.0,214.60208219924544
409372,174.25,135.07077367874746
215396,185.0,190.4165728685083
159995,85.0,147.62103045772034
21139,252.21,251.37749962039143
275179,125.0,126.12077401952688
11634,75.0,130.3006089477702
365725,200.0,224.00063059264116
420396,0.0,-0.08401580436304411
250709,470.0,452.11587808782076
140722,305.0,307.78467447437174
330723,125.0,123.58589640273689
389091,272.19,264.3892617939647
12118,505.12,494.3646064275274
181247,195.0,179.71423971326809
29889,130.0,238.65117816459693
149726,88.64,90.20204461342402
217932,200.0,203.07280736061767
211347,250.0,200.00840756107115
146250,525.0,491.43515960048364
339731,590.68,582.6265449380064
159209,200.0,147.1240018039526
239163,225.0,160.76532623317001
131228,0.0,-0.10272101742667146
410841,160.0,164.4402088456678
394690,50.0,48.26209312083963
262666,125.0,148.94551421947753
159192,170.0,157.9008778720164
193502,172.89,169.2572338030172
204030,500.0,496.3805216020519
221744,200.0,155.37286959861166
337479,533.59,539.0738874800464
342983,165.0,138.36428735479842
390407,150.0,106.95512469688138
121241,125.0,148.7325437996586
403255,90.0,136.4563936424471
272428,150.0,167.30597709116623
177584,285.0,270.58175238618696
254923,555.0,548.9842692050518
10576,189.2,168.02907128079343
273076,195.0,138.76750872316455
14229,121.0,135.66035913574672
360632,200.0,190.54465206540505
390634,157.5,135.93420368306903
203747,212.5,523.8680299077366
91879,360.0,329.2397052359214
74012,170.0,389.0202926564255
88828,330.0,315.48654058289463
128019,160.0,124.20564445257483
306134,183.5,148.5143740937375
141719,165.0,152.32188060750474
315916,0.0,5.5913613517546485
259312,0.0,1.741156607662646
215517,200.0,190.46215390057574
414235,0.0,1.399701804786312
65368,645.5,589.9354702756874
196864,200.0,150.98504228025655
260812,190.0,202.46798511958434
17321,649.5,645.9713045844632
376187,85.0,97.32565980554305
133151,200.0,187.31730373511115
244714,85.0,141.89182920910397
109899,525.0,514.2128318296201
248287,250.0,239.02575026769455
132622,120.0,134.12674534209367
202220,620.0,608.2941378201585
339114,75.0,180.92293501822917
373638,100.0,127.77345462778297
283628,233.8,187.48766712614488
12661,360.0,299.19728288660326
413874,75.0,210.23657956909074
156980,85.0,136.4484917484281
400076,568.5,541.1606887963864
137004,530.0,533.3129647486605
202914,125.0,151.895199677786
368965,355.0,337.32077545800564
88421,250.0,242.15354579771352
62736,75.0,180.11773867174267
107161,610.0,608.8909322245679
291039,160.0,180.8676826106493
3980,95.0,143.93772184132524
422871,250.0,221.15111738647005
245177,126.0,152.81975410303363
102411,378.9,359.1548785453806
55756,85.0,239.8961927337448
341137,60.0,159.9345850970536
111565,80.0,79.38200593724147
211836,211.25,182.76842695766342
